payment_id,claim_id,payment_date,payment_amount
P915e3924f54a,CL0001119,2021-06-23,12287.76
Pf12e62ce9b41,CL0001120,2019-11-17,3038.45
P88fe9212eea9,CL0001120,2020-02-17,1926.44
P4d69aceedb82,CL0001120,2020-05-17,2639.81
P59873fa8c2a8,CL0001120,2020-06-17,136.87
P43f56a9d6d65,CL0001121,2016-02-03,1511.46
P79feffe21b67,CL0001121,2016-06-03,1250.4
P6ee892f22616,CL0001121,2016-07-03,5256.5
Pd88d050d9dc0,CL0001122,2017-02-05,1444.34
Pd8462c9811f1,CL0001122,2017-06-05,417.86
P9bc10175153a,CL0001122,2017-08-05,5381.5
P519a4a979a5b,CL0001123,2018-07-10,3316.11
Pc0e007a9be2e,CL0001123,2019-10-10,657.62
P841a1be3d51f,CL0001124,2020-07-11,1643.55
Pb7f93c8b4fe7,CL0001124,2020-10-11,1639.65
P34fa46ead423,CL0001125,2021-07-15,1165.82
Pb3c0d6f141ce,CL0001125,2021-09-15,2562.26
P6219f44f81ce,CL0001125,2021-10-15,2945.28
Pfb37cc303a82,CL0001126,2015-12-14,6471.52
Pa5f088419b72,CL0001126,2016-06-14,2190.97
P38d47f7918b8,CL0001126,2016-07-14,4150.07
P2375ba7ea233,CL0001126,2016-08-14,345.01
Pfaeffa110f4d,CL0001127,2018-12-20,2403.53
P65f45bf78210,CL0001127,2019-09-20,2567.93
Pb1aecd6647cf,CL0001128,2016-04-07,1254.48
P9981f89e2ab4,CL0001128,2016-10-07,586.53
P8999de82323d,CL0001128,2017-02-07,1859.29
Pee83e06fc798,CL0001129,2020-01-23,4411.09
P5e255cbe2b82,CL0001129,2020-03-23,867.62
P717caaf901e3,CL0001129,2020-08-23,4894.21
Pbd2298aa5c94,CL0001130,2024-12-25,12300.57
P27be95d3dae6,CL0001131,2022-05-11,10895.11
P33056832dd60,CL0001131,2022-06-11,5071.45
P6d93890336c1,CL0001131,2022-08-11,780.04
P786a6c41872e,CL0001131,2022-10-11,3854.57
Pa419fc6a9c11,CL0001133,2024-06-15,642.16
P03a12979a844,CL0001133,2024-07-15,2984.94
P88d73cef7415,CL0001133,2024-10-15,53.7
Pa7e1f9f9706c,CL0001133,2024-11-15,5869.19
P3c39f2151af5,CL0001134,2019-02-22,6536.42
P487d1772b002,CL0001134,2019-07-22,12263.1
Pb15f4c805d5a,CL0001134,2019-08-22,10905.71
P9b16e54791c1,CL0001135,2016-06-28,5818.27
Pc47176f06ca0,CL0001135,2016-08-28,2349.55
Pe997c0935c0e,CL0001135,2016-10-28,1689.32
P4b8d3c1ee284,CL0001136,2019-07-27,6817.11
P551d9f29f059,CL0001136,2020-05-27,7965.66
P9e15a776f4fd,CL0001137,2017-08-25,7181.13
Pa915462ed07e,CL0001137,2018-03-25,4559.14
P2e184078f00e,CL0001137,2018-05-25,2373.89
P54647aff5b33,CL0001137,2018-11-25,6653.76
Pc1c48a323935,CL0001138,2017-08-03,1587.81
P5ef5353e7a2b,CL0001138,2018-03-03,2157.38
P7f41ea8d002e,CL0001138,2018-04-03,848.57
P2f2d6db5b6f3,CL0001138,2018-05-03,4691.1
P2354ab799563,CL0001138,2018-09-03,9714.74
P4b342fc61abe,CL0001138,2019-04-03,172.12
P3e22e9241c08,CL0001138,2019-08-03,1646.49
P57c655644f64,CL0001139,2020-06-16,527.09
P1adf112aa1d9,CL0001139,2020-08-16,872.49
Pbbf9486a5fed,CL0001139,2021-03-16,1419.49
P81d6968136c5,CL0001139,2021-04-16,436.32
Pa3a299f4633b,CL0001139,2021-07-16,640.75
P3b2126331e96,CL0001139,2022-02-16,1240.39
Pf93a486d5e60,CL0001140,2020-09-20,16058.85
P9783a2017b0d,CL0001140,2021-09-20,1250.42
Pc4ecd5a0905b,CL0001141,2024-12-23,2325.58
P18f782613a2f,CL0001142,2024-07-19,82.57
P846604ce0a8f,CL0001142,2024-12-19,3338.47
P0be48d0e18b5,CL0001143,2020-11-16,4026.25
P420d70c7e1f5,CL0001143,2021-01-16,795.84
P2d0e099ceb83,CL0001143,2021-03-16,326.69
P74f45eb4b8ba,CL0001144,2017-06-08,1495.75
P276abf2e79ba,CL0001144,2018-07-08,1107.45
P3fc1601592c6,CL0001145,2019-10-08,3905.25
P9dc80876f0e3,CL0001145,2020-03-08,725.36
Pdbc66ed18a26,CL0001146,2019-12-04,1150.68
Pf0e23a7db7d5,CL0001146,2020-11-04,1458.2
Pd80f8422b7a5,CL0001146,2021-02-04,1262.65
P3b2bd88e9027,CL0001146,2022-02-04,1689.79
P72c8325f462a,CL0001146,2022-03-04,3693.75
Pa1d5167498f9,CL0001147,2022-08-28,40494.11
Pe2eb45e801e7,CL0001147,2023-05-28,23790.25
Pc289052f5ab3,CL0001148,2018-08-01,1624.33
Pb86c7f38b269,CL0001148,2018-09-01,861.24
P7b9a60c20535,CL0001148,2019-04-01,656.4
P2251138df555,CL0001149,2019-04-10,291.13
P204f71452bc3,CL0001149,2019-10-10,3734.15
P20ed7cf24a7b,CL0001149,2020-02-10,1023.06
P7bd321582b6c,CL0001149,2020-04-10,481.39
P604192c9cca9,CL0001150,2019-07-17,969.27
Pd17e92acc701,CL0001150,2019-09-17,874.56
P0808b3ab282d,CL0001151,2020-03-24,7820.75
P41be649a9fba,CL0001151,2020-05-24,622.93
P298281661f6c,CL0001151,2020-07-24,7837.59
P3116dd647210,CL0001151,2021-04-24,657.38
P1d7dd5ee8898,CL0001151,2021-08-24,297.47
P9830cb163620,CL0001151,2021-09-24,237.87
P46d88b2c7981,CL0001151,2022-08-24,4977.36
P628fc677a1c5,CL0001152,2017-08-17,4545.89
P4154fa78ef11,CL0001152,2017-09-17,12041.62
Pda5d65462172,CL0001152,2017-10-17,3518.15
Pd05266614a12,CL0001152,2018-03-17,3856.94
Pbac57e50c156,CL0001153,2024-11-07,996.31
P1358f3c7dee3,CL0001154,2024-12-22,22258.09
Pdabffb517a81,CL0001155,2018-05-07,15752.5
P2e581233523a,CL0001155,2018-07-07,5076.06
Pb71563c55faa,CL0001156,2017-05-11,6732.42
Pe15e66da945b,CL0001156,2017-09-11,1587.56
Pf0a8f2d99bc9,CL0001156,2017-12-11,1698.88
P5dce0e51a793,CL0001157,2017-02-23,6216.86
P66451209fea1,CL0001157,2017-08-23,4586.45
P7820730303a8,CL0001157,2017-12-23,550.63
P4dfd3780a3b4,CL0001158,2017-04-13,3647.47
P507200d838e3,CL0001158,2017-12-13,3390.93
P6fb6cb38d7b5,CL0001159,2024-06-15,7953.45
Pf7a0b38f87c0,CL0001159,2024-09-15,13285.66
P13cc98089527,CL0001160,2023-08-23,616.32
Pa0bc23f12961,CL0001160,2023-11-23,4387.61
P795fb1daeee7,CL0001161,2023-11-11,19123.82
Pbe5ec6ea0995,CL0001161,2024-07-11,9404.55
P445859383de1,CL0001162,2024-05-08,3769.64
Pc1e4b2222dc8,CL0001162,2024-07-08,7209.81
P3accfb33cb78,CL0001162,2024-11-08,16494.03
P967ff148580f,CL0001163,2020-02-09,1342.85
P38b94a0e56d8,CL0001163,2020-05-09,628.87
P770f492d704d,CL0001164,2020-10-19,9147.39
P261a3054d087,CL0001164,2020-12-19,5863.65
P5f34bb990955,CL0001165,2018-10-23,2704.77
Pc8710c5c2f01,CL0001165,2018-11-23,1133.36
P20755392f112,CL0001165,2019-02-23,5828.45
P846d6d6a73ba,CL0001165,2019-04-23,718.59
P2b9e59604cc0,CL0001166,2020-04-24,2349.51
Pf9295554e380,CL0001166,2021-04-24,1235.07
P1476d630d61b,CL0001166,2021-09-24,878.79
Pcc07cad77417,CL0001166,2021-12-24,1916.86
P2873720bbe8c,CL0001166,2022-02-24,551.02
P325f929c5cf1,CL0001166,2022-08-24,1895.06
P51467022a701,CL0001166,2022-10-24,2825.38
Pd739f093eaa0,CL0001167,2022-04-24,4417.27
P5613414199bb,CL0001167,2022-09-24,846.9
P793bbfb3778b,CL0001167,2023-01-24,1097.86
P8e11b835b846,CL0001168,2023-04-10,3332.42
P7b99dcd9b218,CL0001171,2018-12-04,3017.3
P919084b51a3b,CL0001171,2019-02-04,2321.86
P27ea813cccb1,CL0001171,2019-05-04,7719.18
P1958fb2ad86d,CL0001172,2024-06-20,12896.87
P167871467d35,CL0001173,2017-03-24,13027.72
P87abe3aaf0a5,CL0001173,2017-09-24,19478.59
P60c517bdd47f,CL0001173,2017-12-24,3803.75
P92208f082917,CL0001173,2018-03-24,4993.89
Pc149da48ab30,CL0001175,2023-02-12,1168.15
Pacc0de62a4b0,CL0001175,2023-03-12,655.91
P00bda7b52c82,CL0001176,2023-10-07,603.71
P2f8718354298,CL0001176,2024-07-07,5748.73
P05013adec4b9,CL0001176,2024-08-07,7110.71
P174113e0dc75,CL0001176,2024-09-07,3386.3
Pdb525cb057c4,CL0001177,2019-03-09,1385.98
Pca1431a55db5,CL0001177,2020-01-09,5820.55
Pccd3066c4405,CL0001178,2016-08-02,2055.95
Pef6e738abf9e,CL0001178,2017-01-02,2892.18
P32b1eed28be6,CL0001178,2017-06-02,16989.84
P472a4bc16cd3,CL0001179,2019-12-11,20315.7
P10821b67efa1,CL0001179,2020-05-11,6837.01
Pe7dd03f5a70b,CL0001180,2023-11-23,10368.88
P32a65e177a97,CL0001180,2024-01-23,4173.59
Pdf31d678e2ed,CL0001180,2024-11-23,792.99
P7dbf646fff2c,CL0001181,2015-05-17,999.63
P99942ee2388c,CL0001182,2024-04-01,2077.52
Pbedfe39bcdaf,CL0001182,2024-05-01,4022.43
Pdda41ee64d8d,CL0001184,2020-04-03,412.75
P4308d3a1eefd,CL0001184,2020-06-03,4914.59
P888461f6a081,CL0001184,2020-07-03,773.96
P76fbc31b7638,CL0001184,2021-01-03,657.8
P853c3b33c0ca,CL0001185,2019-01-01,1244.82
P0878fc885bf5,CL0001185,2019-07-01,6639.49
P7460c96683a0,CL0001185,2019-09-01,3113.39
P39369f2463a5,CL0001185,2020-01-01,743.09
P6d4666809107,CL0001186,2017-09-23,6014.35
P59e654a0258e,CL0001186,2017-10-23,3787.93
Pc2c388c82792,CL0001186,2018-03-23,1448.84
P6d9dd0436f42,CL0001186,2018-06-23,15738.02
P467fb971033d,CL0001187,2018-01-25,1502.83
P7bf5d54f0c90,CL0001187,2018-05-25,1159.6
P04c4202a73d3,CL0001188,2017-11-18,158.35
P7436e1319891,CL0001188,2018-01-18,2468.28
P7b060125dda6,CL0001188,2018-07-18,455.94
P16b69ec94fcd,CL0001188,2018-10-18,190.34
P5fbaa0194003,CL0001189,2018-07-08,1286.6
Pb4a8b5848cde,CL0001189,2019-04-08,5096.86
P1809ce4a9e74,CL0001190,2018-06-24,4730.59
P1ddd4f241f3b,CL0001190,2018-09-24,989.42
P2a196045af43,CL0001190,2019-04-24,1619.47
P641e4d51e444,CL0001190,2019-05-24,3303.87
P60acdd54c043,CL0001192,2016-07-28,2808.98
P7aa0868ac9a5,CL0001192,2016-12-28,5401.99
P487a96519d8c,CL0001192,2017-08-28,597.41
Pb7e834a23b35,CL0001192,2017-09-28,2378.61
P76955c935e3e,CL0001192,2018-02-28,1887.27
P870d95ce2fbc,CL0001193,2016-03-02,91.41
P18b301080b3d,CL0001193,2016-12-02,6618.5
Pf3d274cc593e,CL0001194,2017-11-05,1076.74
P02513e2a17ec,CL0001194,2017-12-05,17.29
P80e286dc50e4,CL0001195,2018-11-08,3786.85
Pc096b980caf0,CL0001195,2019-05-08,10472.04
Pf5ec2a262eb6,CL0001195,2019-08-08,3153.49
P14b90a96808d,CL0001195,2019-11-08,5865.96
P8c5e8f787bbc,CL0001196,2017-04-06,1136.04
P96d7697b8588,CL0001196,2018-01-06,9161.49
P9f721fc99393,CL0001197,2017-05-06,1158.25
Paf631926c5d5,CL0001197,2017-06-06,9243.84
P4e71c4e589c8,CL0001197,2017-11-06,11348.37
P31daaaaf8036,CL0001198,2017-01-14,7147.12
P01a30ef555f2,CL0001198,2017-08-14,2981.41
P99cc812ab24d,CL0001199,2017-09-09,11068.77
P6fc4f29ca15f,CL0001199,2018-03-09,2150.37
P0d946ee122c2,CL0001199,2018-07-09,3289.18
P683b8fc64523,CL0001199,2018-10-09,11118.55
Pf708dc8cbd51,CL0001200,2017-04-11,280.84
P145de53b3847,CL0001200,2017-06-11,8458.54
Pa4a47fb7ecbc,CL0001200,2017-07-11,12932.96
P53e8a0d63bb5,CL0001201,2016-09-16,3749.63
P11047b292502,CL0001201,2017-07-16,4319.46
P444d9df5dfb3,CL0001201,2017-09-16,2978.2
P3117ba64ad52,CL0001202,2024-01-09,2095.37
P727c545103be,CL0001202,2024-02-09,1827.04
Pc35e2e64d217,CL0001203,2024-02-06,11501.18
P96643d61bfa1,CL0001203,2024-04-06,9163.85
Pfe8c7703d435,CL0001205,2017-05-28,4177.56
P057931097381,CL0001205,2017-08-28,2403.88
P37447ae1904b,CL0001205,2018-01-28,64.7
Pa4401b51b858,CL0001206,2021-10-08,570.39
P96b08b014b72,CL0001206,2021-12-08,8326.51
P3c7e0f117b41,CL0001206,2022-03-08,7878.54
Pac3cebed8468,CL0001206,2022-08-08,125.62
P5a2a99ccb51a,CL0001207,2019-03-25,9464.53
P7609c6e8682c,CL0001207,2020-02-25,187.53
P9eba747f36cf,CL0001207,2020-03-25,7758.76
P3f770575767d,CL0001208,2021-02-28,1307.77
P5c196b025f4e,CL0001208,2021-08-28,2128.74
P6c94fb6f7697,CL0001208,2021-10-28,2364.58
P4c6db4a64e00,CL0001208,2021-12-28,5236.71
P41e1961b4613,CL0001209,2017-03-10,478.25
P6fa29385d818,CL0001209,2017-04-10,3364.2
P43a063fd266b,CL0001209,2017-10-10,1719.33
P807edf57b550,CL0001209,2017-12-10,3422.9
P35544f4a80f4,CL0001210,2017-05-12,374.08
P85d9d4b32806,CL0001210,2017-07-12,867.93
Pa119a9f20f18,CL0001211,2023-10-15,655.46
P02e694a9e52a,CL0001211,2024-08-15,849.07
Pdd9d8a79cefe,CL0001211,2024-11-15,6006.15
P5c3071823c4b,CL0001212,2024-11-18,28527.28
P1a7794e969e9,CL0001212,2024-12-18,2607.78
Pff7c30825f75,CL0001213,2022-11-01,1596.58
P7c469e9e6890,CL0001213,2023-12-01,3399.69
P07af9416f1c6,CL0001214,2016-11-17,3266.56
Pc15f7d41f7f1,CL0001214,2017-01-17,11097.32
Pf8d126b9dedf,CL0001214,2017-03-17,3183.57
Pa84457a72b51,CL0001214,2017-08-17,1211.81
P783ed9fcd94d,CL0001215,2017-01-10,3193.73
Pc9da47df5cf6,CL0001215,2017-05-10,1634.93
P31236d4cf744,CL0001216,2023-05-10,3297.22
P4e22cecfadae,CL0001216,2023-11-10,2631.52
Pfffe24f46815,CL0001217,2024-10-26,1188.02
P1060fce300db,CL0001218,2021-12-08,1522.09
P80bc396e10ec,CL0001218,2022-02-08,354.71
P8b5118299076,CL0001218,2022-06-08,11.49
P5449146bcb03,CL0001218,2022-09-08,1916.75
P16763877e95b,CL0001219,2021-09-11,1525.07
Pc88483a411a0,CL0001219,2021-12-11,1379.78
P72b059c36a23,CL0001219,2022-06-11,1554.0
Pa4b8fcde1b52,CL0001219,2022-07-11,155.99
P8d74ac1ef736,CL0001219,2023-02-11,1052.21
P4f40a69b3dde,CL0001219,2023-04-11,131.38
P3349f40f9e9c,CL0001219,2023-11-11,1633.54
Pdcdf427f89d7,CL0001220,2021-09-04,9034.2
Pe44c1a77ce16,CL0001220,2022-01-04,840.94
Pc2175ce83047,CL0001220,2022-11-04,6312.53
P82cf1f2d60b7,CL0001221,2022-06-07,4267.37
Pbda7f4250c52,CL0001221,2023-09-07,6404.05
P4cb4eb1e14a5,CL0001221,2023-11-07,7852.41
Pe3a4e7403cba,CL0001222,2018-07-08,2764.13
P8b657a9b4c98,CL0001222,2019-06-08,1408.89
P36426991fbb4,CL0001222,2020-03-08,78.74
P6aab59ed519b,CL0001222,2020-08-08,1836.59
Pa0128a889a12,CL0001222,2020-09-08,369.23
Pe63065a16348,CL0001224,2024-09-08,2733.99
P8f8b3f079728,CL0001225,2020-07-09,5775.19
P729a3723184a,CL0001225,2020-10-09,3986.85
Pd42fa88d5f9b,CL0001226,2020-01-13,7512.76
Pb8400254e036,CL0001226,2020-02-13,995.51
Pc9639e338cdd,CL0001227,2015-10-04,8879.38
P041bfe1cc84f,CL0001227,2016-04-04,11.57
P0200560377fb,CL0001227,2016-06-04,9129.27
Pda9444056424,CL0001227,2016-08-04,1251.18
Pd3e99064a444,CL0001227,2017-03-04,709.25
P8f42d2fbf44a,CL0001227,2017-09-04,1784.37
P1faef4220708,CL0001227,2018-02-04,18865.33
Pc4b814e8f02c,CL0001228,2016-11-16,17607.54
Pae56d8bf2467,CL0001228,2016-12-16,13867.61
Pc3e021ef0a0c,CL0001228,2017-01-16,5597.6
P36916857fc9f,CL0001228,2018-01-16,1766.87
P6c5653d2d9b1,CL0001229,2016-06-05,497.86
P65ac81d3a635,CL0001229,2016-11-05,765.69
Pf90f1f7ce4b5,CL0001229,2017-03-05,377.1
Pdf7c88ebf859,CL0001230,2019-02-21,4107.07
Pe8d79c7a0bf1,CL0001230,2020-09-21,487.07
Pf2c4506fb38e,CL0001230,2021-02-21,5103.77
Pef527ec27fa5,CL0001230,2021-08-21,1410.66
P622b7991d41e,CL0001231,2019-10-15,6414.4
Pabb8cac2d3c8,CL0001231,2020-01-15,1631.2
Pa7b0c3ecef72,CL0001231,2020-04-15,150.03
P5a6dfbf4e152,CL0001232,2021-11-01,25.76
P0d835e8af09a,CL0001232,2022-01-01,8767.25
P9a55682b78ac,CL0001233,2024-02-13,2133.03
P1154d87e0ff7,CL0001233,2024-04-13,331.79
P0d9ea072e174,CL0001234,2018-09-27,668.67
P8f014b605715,CL0001234,2019-04-27,811.37
P9648656a91ef,CL0001234,2019-05-27,3896.3
P61cc347d8502,CL0001234,2019-07-27,3856.06
P342b39eb7d7e,CL0001234,2019-11-27,19975.06
P3fc7ce0c5a61,CL0001234,2020-02-27,675.31
Pe8b8f20a130e,CL0001234,2020-05-27,12578.58
P727a4ee3a0b8,CL0001235,2018-08-26,87.4
P16cc50a5da0d,CL0001235,2019-01-26,1821.57
P1821164764ee,CL0001235,2019-07-26,5322.65
Pcf29fbf6cb81,CL0001236,2019-04-18,838.7
P8a760b6dcc42,CL0001236,2019-05-18,2805.36
P1d48fbc28260,CL0001237,2017-11-18,10759.66
P1159b68686e3,CL0001237,2018-07-18,286.26
P68c9e340540d,CL0001239,2020-01-14,326.35
P18a311c181fe,CL0001239,2020-12-14,404.56
P0f0985cf798d,CL0001239,2021-01-14,2854.15
P52149a9f3149,CL0001241,2023-11-04,2024.19
P9739097a0ad8,CL0001241,2023-12-04,485.48
P2be24fa49e4d,CL0001242,2021-12-17,3896.95
P46d892d3d9b0,CL0001242,2022-07-17,4027.56
Pa9f5e28cf042,CL0001242,2022-08-17,3446.63
P769c37c53e92,CL0001243,2022-11-01,2566.49
Pbfbe3ed00aff,CL0001243,2023-04-01,40.45
Pc5da77c3f579,CL0001244,2022-03-24,1993.02
P436cf1170848,CL0001244,2022-04-24,1128.26
Pc5eefe2725c7,CL0001245,2024-08-25,6018.43
P09d5338e30fc,CL0001245,2024-12-25,9363.31
Pff9959beb9c8,CL0001246,2024-11-28,5497.73
P49ea2dc516fc,CL0001246,2024-12-28,12719.9
P2e4cdf6d97f5,CL0001247,2018-03-28,8251.23
P795a1181fd17,CL0001247,2018-04-28,6027.07
P18df2d6cb9ca,CL0001247,2018-07-28,1768.84
P00ca56c76d2d,CL0001247,2019-02-28,605.29
P43d2eaf55b28,CL0001248,2020-07-11,1240.24
P2b39f2e37f31,CL0001249,2020-05-23,340.66
P342099a3ebd1,CL0001249,2020-08-23,2355.23
Pd4065a19b394,CL0001250,2024-06-25,4302.92
Pec8f00322027,CL0001250,2024-08-25,47812.65
Pfbbff53859fd,CL0001251,2017-08-24,5637.82
Pe028a4ae021d,CL0001251,2018-01-24,3571.11
P4175ed3a2e0f,CL0001251,2018-09-24,4125.87
Pce5da65e7819,CL0001251,2018-11-24,975.08
Pd86f695fdf28,CL0001252,2017-11-11,5445.25
Pb956f30855e4,CL0001252,2018-03-11,844.34
P5970ade57417,CL0001252,2018-09-11,118.39
P410593f018cd,CL0001253,2021-09-19,2275.71
P157304bd32fb,CL0001254,2017-02-19,16461.91
P6a2d7b43d87d,CL0001255,2024-12-25,1109.93
Pe75f6cdc364c,CL0001256,2024-11-05,11149.14
Pf171ecff7e13,CL0001257,2024-09-15,1222.76
Pd8a56567d18f,CL0001257,2024-12-15,596.26
P066019820498,CL0001258,2018-02-05,1444.65
Pb7eda51bb448,CL0001258,2018-03-05,5796.2
P23c9bd53e683,CL0001258,2018-06-05,282.0
P73e3d20e66be,CL0001258,2018-08-05,5146.36
Pd3f2aa441fc5,CL0001259,2020-04-02,613.55
P1008286139d3,CL0001259,2020-12-02,1743.74
Pf7a829738642,CL0001259,2021-08-02,766.69
Pd9d4f25f9004,CL0001259,2022-02-02,1402.87
P647285a30652,CL0001260,2019-12-27,9267.69
Pb877803b6457,CL0001260,2020-01-27,2840.76
P55957547e5ca,CL0001260,2020-06-27,6932.71
P7b015c80c2d6,CL0001260,2021-02-27,9864.33
P9e7319d35c78,CL0001260,2021-08-27,1002.73
P478d9faacb0c,CL0001260,2021-10-27,23108.08
P244d7be54aad,CL0001261,2020-01-13,1302.49
P9d3598bd6022,CL0001261,2020-08-13,6092.8
Pa0a6137a5fc9,CL0001261,2020-10-13,3878.41
P44f0e2136c41,CL0001262,2020-07-20,3791.09
P0852c5956c2b,CL0001262,2020-12-20,1072.37
Pd2d4a272d8d0,CL0001262,2021-03-20,6301.84
Pdc35c464f3e4,CL0001263,2020-01-15,1266.86
Pb1ff4ea42298,CL0001263,2020-06-15,1065.37
P07fff66d43fd,CL0001263,2020-10-15,4946.35
P9c03d7f56fa6,CL0001263,2021-04-15,148.59
P51aea7db32b5,CL0001264,2019-09-15,430.93
P662ac2407922,CL0001264,2019-12-15,2843.66
P027a786b30df,CL0001264,2020-01-15,67.59
P485b8ae88a5f,CL0001264,2020-04-15,2884.14
P2745b14c9990,CL0001265,2019-06-27,9997.03
P45a550c720bb,CL0001265,2019-08-27,6904.52
P203ecd923034,CL0001266,2018-01-08,3307.78
P1722cd31ad62,CL0001266,2018-06-08,2134.32
P707aa785ee38,CL0001266,2018-08-08,5708.75
P9e81affe7c4a,CL0001266,2019-02-08,195.31
P61bc617c6860,CL0001267,2018-08-03,1218.18
P18a62eefd6c8,CL0001267,2018-10-03,2491.26
P68dcf41086af,CL0001267,2019-03-03,1951.85
Pf134b652a84e,CL0001267,2019-04-03,1641.04
Pc05d3f8f262e,CL0001268,2024-12-08,1391.63
P29bc5d9a6de9,CL0001269,2022-04-26,16653.57
P461afe25ee8b,CL0001269,2022-12-26,3012.85
Pd92bb6974d91,CL0001270,2018-08-01,2032.62
Pf1b028f1b984,CL0001270,2018-10-01,1187.17
Pbf6de80f7de8,CL0001271,2020-09-04,3445.09
Pfc6a5f9e60ef,CL0001271,2021-02-04,2192.44
Pfaa7b65c9407,CL0001272,2017-12-07,4660.25
P5c7d741c22fc,CL0001272,2018-06-07,913.41
Pba57d56719c3,CL0001272,2018-07-07,2358.65
P2958773de290,CL0001273,2015-10-07,887.84
P11d9442508ec,CL0001273,2016-01-07,689.19
Pe5a4d8a5e50c,CL0001273,2016-03-07,364.73
P391e64b00a3e,CL0001273,2016-05-07,984.12
P0cbccaa3e456,CL0001273,2016-09-07,2060.82
P282cf46f0b85,CL0001273,2017-03-07,1040.23
P47810380d42f,CL0001273,2017-12-07,592.08
Pecd80b4c2d65,CL0001274,2018-07-14,880.56
Pca417b6fe889,CL0001274,2018-09-14,1847.51
Pb4bc9e4bb81d,CL0001274,2018-11-14,469.29
Pf015a6be471a,CL0001274,2019-02-14,9593.78
P3dd6253d8d3e,CL0001274,2019-08-14,1322.25
Pe44b1613bd6a,CL0001274,2019-11-14,1632.91
Pd7cc6ae4f489,CL0001274,2020-06-14,208.68
Pa1b3b2af0b4b,CL0001275,2017-06-06,4582.65
P0954558065e8,CL0001275,2018-01-06,4405.62
Pa54000457bb0,CL0001275,2018-02-06,943.25
P36e9c7e6aa5f,CL0001275,2018-03-06,3741.61
P07cb1287b6f7,CL0001276,2019-04-25,11245.23
P874a5119da95,CL0001276,2020-04-25,507.3
P47e36bf7f04a,CL0001276,2020-05-25,1698.31
P36fbfec32ca6,CL0001276,2020-06-25,175.88
P754459d0c9b6,CL0001277,2024-09-08,6068.32
Paa44b9cd0afc,CL0001278,2020-04-05,5295.6
P7649e9f7faad,CL0001278,2020-06-05,2883.75
Pd4466ac59d0a,CL0001278,2020-08-05,5291.96
Pb8a66436cb0c,CL0001279,2021-08-08,5598.03
Pc123e2693c1c,CL0001279,2022-02-08,4833.78
P5f4bacdc8625,CL0001279,2022-06-08,13055.7
P4506a36d25cf,CL0001280,2022-05-22,170.31
P70f41db3e9da,CL0001280,2022-07-22,10367.61
P2ca16ba9716f,CL0001280,2023-04-22,31.68
P6294ca68d3a1,CL0001281,2016-09-22,2736.53
P751afc5c987e,CL0001281,2016-11-22,1805.37
Pe46e62e67505,CL0001281,2017-01-22,8521.59
P5f5874480f77,CL0001281,2017-06-22,3392.86
Pd4b6b149eed7,CL0001282,2024-02-01,10819.68
Pdb59bc0e0338,CL0001282,2024-05-01,4371.84
Pe92309380a90,CL0001283,2020-12-10,1026.2
P1d0f09d01b35,CL0001283,2021-05-10,5507.42
P4ac14b2c1d95,CL0001283,2021-06-10,468.73
P70bed870f591,CL0001284,2016-03-03,7271.76
Pa7693b79d10c,CL0001284,2016-04-03,2335.38
Pb5275e9b1611,CL0001284,2017-02-03,7629.57
P77c83bae1382,CL0001285,2024-09-17,1114.5
P1e75e4fddebe,CL0001287,2024-08-09,12528.59
Pebdec2beccc3,CL0001288,2022-08-15,3743.91
Pd7dd203fe243,CL0001289,2024-11-05,3851.44
P9e42bf1d7cbc,CL0001290,2021-11-26,1441.87
P493722dc8f20,CL0001290,2022-02-26,3986.24
P24cfd9a9ed05,CL0001290,2022-03-26,2109.49
P9e9256b5a6f6,CL0001290,2022-11-26,3552.39
Pf2af28f6c258,CL0001291,2023-09-14,7377.6
P9b0c748d1481,CL0001291,2024-07-14,2930.49
Pc4dcebe868ee,CL0001292,2023-10-24,2927.83
P26d6e3d58af3,CL0001292,2024-04-24,1549.76
P588c3f6ca59d,CL0001293,2024-01-08,8249.76
P3ff8179ecb59,CL0001293,2024-04-08,2047.27
Pf4e43cdff065,CL0001294,2019-11-14,1087.77
P910d655cd1a9,CL0001295,2022-10-04,460.6
Pd4a784f2d152,CL0001295,2023-03-04,1265.14
P635055e40d4f,CL0001296,2022-09-11,953.72
P0f77981380e0,CL0001296,2024-03-11,102015.92
P0e3f8b3b3239,CL0001296,2024-07-11,15213.26
P17c2cfd8210e,CL0001296,2024-12-11,1627.49
P0a98bd0c1ec6,CL0001297,2023-01-27,2458.22
P5ef1fb026ea0,CL0001298,2021-08-11,6776.63
P457d76684edf,CL0001298,2021-09-11,268.59
P8a74e4d18bea,CL0001298,2021-10-11,607.06
P5a54dd5bf575,CL0001299,2019-03-23,10221.02
P1ffa63dfa949,CL0001299,2019-10-23,1256.93
P8d96b7dc6522,CL0001300,2016-10-24,5515.6
P099e120f2337,CL0001300,2016-11-24,1574.94
P04664148e3c2,CL0001300,2017-01-24,4975.23
P2da6c3e45d1e,CL0001300,2017-04-24,368.41
P421d28ca2522,CL0001301,2017-11-03,3067.84
P07aa889a3880,CL0001301,2017-12-03,2446.68
P6997c98d058e,CL0001301,2018-07-03,11607.78
Pec8d1f840f34,CL0001302,2023-03-24,3983.3
Pa5f3c281a254,CL0001302,2023-04-24,9432.34
Pf03442795939,CL0001303,2016-10-01,3148.06
